LINE_ID,ID,DIST,DIST_SURF,X,Y,Z,layer,path
"418","128",0.0048767369,95.891716938,-149.36404637,-17.528235117,-95.610229492,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","129",0.0050799343,106.49667452,-149.36384637,-17.528271022,-85.005271912,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","130",0.0052831317,127.70444582,-149.36364637,-17.528306927,-63.79750061,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","131",0.0054863291,144.86722277,-149.36344637,-17.528342832,-46.634723663,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","132",0.0056895264,155.03527926,-149.36324637,-17.528378737,-36.466667175,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","133",0.0058927238,158.00805759,-149.36304637,-17.528414642,-33.493888855,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","134",0.0060959212,158.06611382,-149.36284637,-17.528450547,-33.435832977,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","135",0.0062991186,158.29500338,-149.36264637,-17.528486452,-33.664722443,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","136",0.0065023159,158.43944703,-149.36244637,-17.528522357,-33.809165955,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","137",0.0067055133,159.57972491,-149.36224637,-17.528558262,-32.668888092,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","138",0.0069087107,161.19389119,-149.36204637,-17.528594167,-31.054721832,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","139",0.007111908,162.76000181,-149.36184637,-17.528630072,-29.488611221,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","140",0.0073151054,163.75527923,-149.36164637,-17.528665977,-28.493333817,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","141",0.0075183028,165.82111138,-149.36144637,-17.528701882,-30.559165955,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","142",0.0077215002,170.32333345,-149.36124637,-17.528737787,-26.056943893,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","143",0.0079246975,177.96888895,-149.36104637,-17.528773692,-18.411388397,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","144",0.0081278949,184.20194407,-149.36084637,-17.528809597,-12.178333282,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","145",0.0083310923,185.54749939,-149.36064637,-17.528845502,-10.832777977,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","146",0.0085342896,185.59694496,-149.36044637,-17.528881407,-10.783332825,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","147",0.008737487,186.19777793,-149.36024637,-17.528917312,-10.182499886,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"418","148",0.0089406844,188.25916691,-149.36004637,-17.528953217,-8.1211109161,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","149",0,0,-149.34125817,-17.527199843,-7.5880556107,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","150",0.000205696,0.3141666132,-149.34105817,-17.527247914,-7.9022221565,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","151",0.000411392,1.9711113777,-149.34085817,-17.527295985,-9.5591669083,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","152",0.000617088,3.4886113154,-149.34065817,-17.527344056,-11.076666832,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","153",0.000822784,5.9224997594,-149.34045817,-17.527392128,-13.510555267,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","154",0.00102848,6.7811108909,-149.34025817,-17.527440199,-14.369166374,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","155",0.001234176,7.9961101073,-149.34005817,-17.52748827,-13.154167175,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","156",0.001439872,8.4594432828,-149.33985817,-17.527536341,-13.617500305,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","157",0.001645568,10.433055125,-149.33965817,-17.527584413,-11.643888474,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","158",0.0018512639,10.607499445,-149.33945817,-17.527632484,-11.469444275,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","159",0.0020569599,10.983888051,-149.33925817,-17.527680555,-11.093055725,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"419","160",0.0022626559,11.63888877,-149.33905817,-17.527728626,-10.438055038,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","161",0,0,-149.31602629,-17.556076338,-7.820833683,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","162",0.0002658499,1.2180552773,-149.31582629,-17.556251484,-9.0388889313,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","163",0.0005316999,1.6997219156,-149.31562629,-17.556426631,-9.5205554962,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","164",0.0007975498,3.2869440371,-149.31542629,-17.556601777,-11.107777596,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","165",0.0010633998,4.348889032,-149.31522629,-17.556776923,-12.169722557,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","166",0.0013292497,8.152499843,-149.31502629,-17.556952069,-15.973333359,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","167",0.0015950996,11.832778631,-149.31482629,-17.557127215,-19.653612137,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","168",0.0018609496,17.653888408,-149.31462629,-17.557302362,-25.474721909,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","169",0.0021267995,18.599445086,-149.31442629,-17.557477508,-26.420278549,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","170",0.0023926495,21.645000213,-149.31422629,-17.557652654,-29.465833664,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","171",0.0026584994,22.305557059,-149.31402629,-17.5578278,-28.805276871,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","172",0.0029243493,22.408889921,-149.31382629,-17.558002946,-28.701944351,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","173",0.0031901993,33.046667253,-149.31362629,-17.558178093,-39.33972168,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","174",0.0034560492,51.091947711,-149.31342629,-17.558353239,-57.385002136,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","175",0.0037218992,70.170560994,-149.31322629,-17.558528385,-76.463615417,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","176",0.0039877491,80.343610925,-149.31302629,-17.558703531,-86.636665344,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","177",0.0042535991,82.108335676,-149.31282629,-17.558878677,-88.401390076,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","178",0.004519449,86.712774466,-149.31262629,-17.559053824,-93.005828857,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","179",0.0047852989,89.311575138,-149.31242629,-17.55922897,-95.604629517,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","180",0.0050511489,91.604261616,-149.31222629,-17.559404116,-97.897315979,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","181",0.0053169988,92.712042105,-149.31202629,-17.559579262,-96.789535522,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","182",0.0055828488,93.369512861,-149.31182629,-17.559754408,-97.447006226,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","183",0.0058486987,93.427657085,-149.31162629,-17.559929554,-97.505149841,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","184",0.0061145486,97.558363881,-149.31142629,-17.560104701,-93.374443054,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","185",0.0063803986,101.51180932,-149.31122629,-17.560279847,-89.42099762,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","186",0.0066462485,102.62479306,-149.31102629,-17.560454993,-90.533981323,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","187",0.0069120985,108.32803251,-149.31082629,-17.560630139,-96.237220764,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","188",0.0071779484,108.55609052,-149.31062629,-17.560805285,-96.009162903,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","189",0.0074437983,115.38803023,-149.31042629,-17.560980432,-89.177223206,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","190",0.0077096483,123.30275649,-149.31022629,-17.561155578,-81.262496948,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","191",0.0079754982,127.63081283,-149.31002629,-17.561330724,-76.934440613,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","192",0.0082413482,129.56525346,-149.30982629,-17.56150587,-75,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","193",0.0085071981,131.76608203,-149.30962629,-17.561681016,-72.799171448,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","194",0.008773048,134.77136158,-149.30942629,-17.561856163,-69.793891907,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","195",0.009038898,142.06775212,-149.30922629,-17.562031309,-62.497501373,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","196",0.0093047479,142.98913888,-149.30902629,-17.562206455,-63.418888092,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","197",0.0095705979,143.43636262,-149.30882629,-17.562381601,-63.866111755,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","198",0.0098364478,169.14303148,-149.30862629,-17.562556747,-38.159442902,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","199",0.0101022977,179.13747537,-149.30842629,-17.562731894,-28.164999008,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","200",0.0103681477,180.99136295,-149.30822629,-17.56290704,-26.31111145,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","201",0.0106339976,184.30747357,-149.30802629,-17.563082186,-22.995000839,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","202",0.0108998476,188.81302969,-149.30782629,-17.563257332,-18.489444733,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","203",0.0111656975,195.32080786,-149.30762629,-17.563432478,-11.981666565,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","204",0.0114315475,198.84552997,-149.30742629,-17.563607625,-8.4569444656,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","205",0.0116973974,200.02997443,-149.30722629,-17.563782771,-9.6413888931,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"414","206",0.0119632473,200.23136391,-149.30702629,-17.563957917,-9.8427782059,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","207",0,0,-149.29611445,-17.600505823,0.611944437,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","208",0.0002002115,0.1069446292,-149.29612365,-17.600705823,0.5049999952,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","209",0.000400423,0.340000277,-149.29613285,-17.600905823,0.2719444335,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","210",0.0006006345,0.9355558545,-149.29614205,-17.601105823,-0.3236111105,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","211",0.000800846,2.1572224752,-149.29615125,-17.601305823,-1.5452777147,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","212",0.0010010574,3.383611542,-149.29616045,-17.601505823,-2.7716667652,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","213",0.0012012689,4.0569447398,-149.29616965,-17.601705823,-3.4449999332,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","214",0.0014014804,4.8155562069,-149.29617885,-17.601905823,-4.2036113739,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","215",0.0016016919,5.1200005858,-149.29618805,-17.602105823,-4.508055687,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","216",0.0018019034,5.4786117486,-149.29619725,-17.602305823,-4.8666667938,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","217",0.0020021149,6.3752782977,-149.29620645,-17.602505823,-5.7633333206,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","218",0.0022023264,10.036945173,-149.29621565,-17.602705823,-9.4250001907,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","219",0.0024025379,19.161944222,-149.29622485,-17.602905823,-18.549999237,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","220",0.0026027493,30.441111399,-149.29623405,-17.603105823,-29.829166412,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","221",0.0028029608,39.412222699,-149.29624325,-17.603305823,-38.80027771,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","222",0.0030031723,47.239722091,-149.29625245,-17.603505823,-46.6277771,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","223",0.0032033838,54.970278582,-149.29626165,-17.603705823,-54.358333588,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","224",0.0034035953,57.926390496,-149.29627085,-17.603905823,-57.314445496,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","225",0.0036038068,58.178057599,-149.29628005,-17.604105823,-57.062778473,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","226",0.0038040183,60.361948904,-149.29628925,-17.604305823,-54.878887177,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","227",0.0040042298,69.547503411,-149.29629845,-17.604505823,-45.693332672,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","228",0.0042044413,83.38278097,-149.29630765,-17.604705823,-31.858055115,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","229",0.0044046527,91.021113339,-149.29631685,-17.604905823,-24.219722748,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","230",0.0046048642,91.462223996,-149.29632605,-17.605105823,-23.778612137,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","231",0.0048050757,95.753334993,-149.29633525,-17.605305823,-28.069723129,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","232",0.0050052872,97.601389889,-149.29634445,-17.605505823,-29.917778015,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","233",0.0052054987,101.41555692,-149.29635365,-17.605705823,-26.103610992,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","234",0.0054057102,111.61777879,-149.29636285,-17.605905823,-15.901389122,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","235",0.0056059217,121.61972333,-149.29637205,-17.606105823,-5.8994445801,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","236",0.0058061332,125.13139011,-149.29638125,-17.606305823,-2.3877778053,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","237",0.0060063446,126.27000133,-149.29639045,-17.606505823,-1.2491666079,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","238",0.0062065561,127.43305684,-149.29639965,-17.606705823,-0.0861111134,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","239",0.0064067676,127.88666798,-149.29640885,-17.606905823,0.3674999774,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"413","240",0.0066069791,128.10639031,-149.29641805,-17.607105823,0.5872222185,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"412","241",0,0,-149.30949303,-17.639464227,-3.4088888168,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"412","242",0.0002597177,2.7994446875,-149.30932734,-17.639264227,-6.2083334923,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"412","243",0.0005194355,6.2191667776,-149.30916165,-17.639064227,-9.6280555725,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"412","244",0.0007791532,6.6049996516,-149.30899596,-17.638864227,-10.013888359,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","245",0,0,-149.29658004,-17.707037963,0.1905555576,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","246",0.0002213373,1.431666734,-149.29648522,-17.707237963,-1.2411111593,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","247",0.0004426746,3.9005556228,-149.29639041,-17.707437963,-3.7100000381,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","248",0.0006640119,4.4991665417,-149.29629559,-17.707637963,-4.3086109161,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","249",0.0008853492,7.6316667212,-149.29620077,-17.707837963,-7.4411110878,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","250",0.0011066865,17.203332964,-149.29610596,-17.708037963,-17.012777328,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","251",0.0013280239,27.546945638,-149.29601114,-17.708237963,-27.356389999,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","252",0.0015493612,27.777502232,-149.29591632,-17.708437963,-27.125833511,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","253",0.0017706985,32.943891702,-149.29582151,-17.708637963,-21.959444046,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","254",0.0019920358,34.773058128,-149.29572669,-17.708837963,-20.130277634,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","255",0.0022133731,35.631391744,-149.29563187,-17.709037963,-19.271944046,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","256",0.0024347104,36.389724982,-149.29553706,-17.709237963,-20.030277252,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","257",0.0026560477,37.249170583,-149.29544224,-17.709437963,-20.889722824,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","258",0.002877385,41.061394024,-149.29534742,-17.709637963,-17.07749939,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","259",0.0030987223,46.107226663,-149.29525261,-17.709837963,-12.031666756,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","260",0.0033200596,46.323337959,-149.29515779,-17.710037963,-11.815555573,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
